text,label,label_id,dialect,sarcasm,text_clean
#جبران_تويني… معه اغتيلت #الصحافة_اللبنانية https://t.co/plmjrheRO7 https://t.co/koziQDC9sH,negative,1,4,0,جبران تويني معه اغتيلت الصحافه اللبنانيه
بعد هالكلام حقق كريس 3 كرات ذهبيه و 2 افضل لاعب ف اوروبا و افضل لاعب ومهاجم فالليغاو حقق ريال مدريد 6 بطولات .https://t.co/K7t3tJWIpE,neutral,2,2,0,بعد هالكلام حقق كريس كرات ذهبيه و افضل لاعب ف اوروبا و افضل لاعب ومهاجم فالليغاو حقق ريال مدريد بطولات
كل التضامن مع ثورة شعبنا العربى فى اليمن من أجل الحرية والديمقراطية والعدالة والوحدة ثورة الشعب العربى ممتدة من المحيط إلى الخليج حتى النصر,neutral,2,4,0,كل التضامن مع ثوره شعبنا العربا فا اليمن من اجل الحريه والديمقراطيه والعداله والوحده ثوره الشعب العربا ممتده من المحيط الا الخليج حتا النصر
"""أبل"" تكسب معركة قضائية ضد ""سامسونغ""https://t.co/G6BUs2IPLKسجلت ""أبل"" فوزا غير متوقع على ""سامسونغ""، مع إعادة محكمة استئناف أمريكية فرض…",neutral,2,4,0,ابل تكسب معركه قضائيه ضد سامسونغ ابل فوزا غير متوقع علا سامسونغ ، مع اعاده محكمه استئناف امريكيه فرض
@malak_alhusaini جوالي ايفون ٤والله امنيتي اغيره بتكسبين فيني اجر💔,negative,1,0,0,جوالي ايفون ٤والله امنيتي اغيره بتكسبين فيني اجر
ارملة سورية اربعينية مــــــــقيمة ترغب بزواااج مــــسيـــــااار  https://t.co/RJ8b5r4MY1,negative,1,4,0,ارمله سوريه اربعينيه مـقيمه ترغب بزواج مـسيـار
عشرات الجرحى في احتجاجات على مشروع لأنبوب نفط في الولايات المتحدة https://t.co/Um1sVbYzS1 #سبوتنيك #فلسطين #القدس,positive,0,4,0,عشرات الجرحا في احتجاجات علا مشروع لانبوب نفط في الولايات المتحده سبوتنيك فلسطين القدس
#المحويت اجتماع موسع لقبائل الشجاف لإعلان النفير العام  #التعبئة_مستمرة 21-11-2016#اليمن  https://t.co/MDXHXqq9zp,negative,1,4,0,المحويت اجتماع موسع لقبائل الشجاف لاعلان النفير العام التعبئه مستمره اليمن
انه دائماً من الرائع أن تكسب الجوائز لأن هذا يعني انك قدمت موسماً جيداً #تشلسي #تشيلسي,neutral,2,4,0,انه دائما من الرائع ان تكسب الجوائز لان هذا يعني انك قدمت موسما جيدا تشلسي تشيلسي
أيها الأصدقاء برجاء قراءة التعليقات ستلاحظون ان الذين يدافعون عن الفكر الوهابي هم الذين يشتمونك بمجرد ان تختلف معهم ما أبعدكم عن الاسلام,positive,0,4,1,ايها الاصدقاء برجاء قراءه التعليقات ستلاحظون ان الذين يدافعون عن الفكر الوهابي هم الذين يشتمونك بمجرد ان تختلف معهم ما ابعدكم عن الاسلام
غياب العدل فى وطنى يبشر بانفجار غضب بركانى شعبى #يسقط_حكم_العسكر #الداخلية_بلطجية #انتخبوا_العرص,positive,0,0,1,غياب العدل فا وطنا يبشر بانفجار غضب بركانا شعبا يسقط حكم العسكر الداخليه بلطجيه انتخبوا العرص
RT @hafssalshamy: حلباكثر من #35_شهيد بإذن اللهبينهم بينهم #9_تلاميذ وعشرات الجرحىبغارات #روسية بصواريخ #ارتجاجية على:(بستان القصر _ ال…,negative,1,4,0,حلباكثر من شهيد باذن اللهبينهم بينهم تلاميذ وعشرات الجرحابغارات روسيه بصواريخ ارتجاجيه علا بستان القصر ال
@kinda18 لو شاطرة تفهمها او تروح للشيخ غوغل يترجمها بأهبل من هيك 😂😂😂😂,negative,1,1,1,لو شاطره تفهمها او تروح للشيخ غوغل يترجمها باهبل من هيك
#اليمنية| “اللجنة الوطنية” تكشف عن إعداد المنشأت #المدمرة في “الجحملية”https://t.co/Rwjh6yhmab#التحالف_العربي_سند_اليمن,negative,1,4,0,اليمنيه اللجنه الوطنيه تكشف عن اعداد المنشات المدمره في الجحمليه
#SuperMarioRun ختمتها ما تستاهل ال١٠ دولار وتقدر تختمها بنص ساعة بس القفز فيها سيء وفيها مطبات كثيرها مالها داعي… https://t.co/esU76Yi6ZA,positive,0,0,0,ختمتها ما تستاهل ال١٠ دولار وتقدر تختمها بنص ساعه بس القفز فيها سيء وفيها مطبات كثيرها مالها داعي
"RT @Paradise__PA: الباقي:هو وحده له البقاء، الدائم الوجود الموصوف بالبقاء الأزلي، غير قابل للفناء فهو الباقي بلا انتهاء""٩٦""اللي يحفظه رتويت…",neutral,2,0,0,الباقي هو وحده له البقاء، الدائم الوجود الموصوف بالبقاء الازلي، غير قابل للفناء فهو الباقي بلا انتهاء ٩٦ اللي يحفظه رتويت
جووووووووول #زمااااااااالك #دومينيك,neutral,2,0,0,جول زمالك دومينيك
واحد من ابطال هارى بوتر جاى فى فلاش,negative,1,0,0,واحد من ابطال هارا بوتر جاا فا فلاش
RT @iAl7ob: ،وأخيراً تحديث كامل لبرنامج الرسامالشهير على نظام ويندوز 10https://t.co/UfQ9kgpp0Z https://t.co/aEI9ap9rl0,negative,1,4,0,،واخيرا تحديث كامل لبرنامج الرسامالشهير علا نظام ويندوز
RT @WikileaksMENA: 10 دور سينما في #مصر ستعرض فيلما عن بطولات قاسم سليماني في العراق وسوريا من إنتاج الحرس الثوري الإيراني https://t.co/mHr…,negative,1,4,0,دور سينما في مصر ستعرض فيلما عن بطولات قاسم سليماني في العراق وسوريا من انتاج الحرس الثوري الايراني
خاطري اعرف ليش كل الشباب يكرهو جستن بيبر 😂! يعني حتى انا ما يعجبني بس احس عادي,positive,0,4,1,خاطري اعرف ليش كل الشباب يكرهو جستن بيبر يعني حتا انا ما يعجبني بس احس عادي
RT @LahibBaniSakhar: وشو بالنسبة لمنكوبي #حلب ...ضحايا راهنوا عليكم وقوبل رهانهم بالخذلان والتجاهل وتركوا ليواجهوا قصف حليفكم بوتين ..عزل…,positive,0,2,0,وشو بالنسبه لمنكوبي حلب ضحايا راهنوا عليكم وقوبل رهانهم بالخذلان والتجاهل وتركوا ليواجهوا قصف حليفكم بوتين عزل
RT @hadeelOueiss: أوباما سمح لبوتين بتدمير سوريا بسلبيته وضعفه.. دونالد ترامب سيكون فاعل في تدمير سوريا الى جانب بوتين انطلاقاً من حقده ال…,positive,0,4,0,اوباما سمح لبوتين بتدمير سوريا بسلبيته وضعفه دونالد ترامب سيكون فاعل في تدمير سوريا الا جانب بوتين انطلاقا من حقده ال
@DR_Alnajim @SaudiLink @M7MDWorld من يسمع الاعلام الغربي بعد ان تم صناعة داعش وصدروه لنا نسبو الشعب السعودي كله لداعش,positive,0,4,0,من يسمع الاعلام الغربي بعد ان تم صناعه داعش وصدروه لنا نسبو الشعب السعودي كله لداعش
الكلاب أوفياء رجاء عدم إهانتهم,negative,1,4,0,الكلاب اوفياء رجاء عدم اهانتهم
"عاجلبدء مقابلة #المسيرة مع الشيخ ""نعيم قاسم"" نائب الأمين العام لـ #حزب_الله بمناسبة المولد النبوي الشريف",negative,1,4,0,عاجلبدء مقابله المسيره مع الشيخ نعيم قاسم نائب الامين العام لـ حزب الله بمناسبه المولد النبوي الشريف
مدير جامعة الإمام يستنكر الثناء على #أردوغان ويعتبر #تركيا دولة فاسدة فاسقة فاجرة تنشر الرذيلة #عسير #السعودية # #,positive,0,0,1,مدير جامعه الامام يستنكر الثناء علا اردوغان ويعتبر تركيا دوله فاسده فاسقه فاجره تنشر الرذيله عسير السعوديه
انت مش مضطر تتجوز بالطريقة البضان دي انت بني ادم سواء كنت اجتماعي او انطوائي صدقني دي اسوأ طريقة ممكن تتجوز بيها #جواز_…,positive,0,0,0,انت مش مضطر تتجوز بالطريقه البضان دي انت بني ادم سواء كنت اجتماعي او انطوائي صدقني دي اسوا طريقه ممكن تتجوز بيها جواز
معظم الدول الإسلامية تعظم وتحتفل بذكرى #المولد_النبوي الشريف ..هنا فتاوى #الامارات ، السودان، مصر، الاردن، الكويت،… https://t.co/VmaG4lctPJ,neutral,2,4,0,معظم الدول الاسلاميه تعظم وتحتفل بذكرا المولد النبوي الشريف هنا فتاوا الامارات ، السودان، مصر، الاردن، الكويت،
@feras33106129 @Abedsa @hassam680 يعني قصدك المناطق السنيه في العراق مو تابعه للعراق ؟,negative,1,1,0,يعني قصدك المناطق السنيه في العراق مو تابعه للعراق ؟
#بالفيديو قتلى المسلحين بإحباط #الجيش_السوري محاولة اعتدائهم على إحدى النقاط العسكرية في منطقة #اللجاة بريف #درعا… https://t.co/mPaRjebqQM,negative,1,4,0,بالفيديو قتلا المسلحين باحباط الجيش السوري محاوله اعتدائهم علا احدا النقاط العسكريه في منطقه اللجاه بريف درعا
بحلول 2020.. غوغل تتوقع انتاج سيارة ذاتية القيادة: جهينة نيوز:رغم الصعوبات التي مازالت تواجهها أعلنت شركة غو... https://t.co/rgpbpwz8YR,negative,1,4,0,بحلول غوغل تتوقع انتاج سياره ذاتيه القياده جهينه نيوز رغم الصعوبات التي مازالت تواجهها اعلنت شركه غو
رجل تقتل ابنته ويسجن هو ورفاق دربه ثم يبتسم يوم القبض عليه انه الحق اصحابه دائمأ مطمئنون …,neutral,2,4,0,رجل تقتل ابنته ويسجن هو ورفاق دربه ثم يبتسم يوم القبض عليه انه الحق اصحابه دائما مطمئنون
RT @Yasseeeer_H: #افضل_طقم_لروجر_فيدررحرام أذكر طقم واحد ، أطقم كثيره حلوه و كشخهودائما الأحمر أجمل على #فيدريروهذا الطقم جدا عجبني ا…,neutral,2,1,0,افضل طقم لروجر فيدررحرام اذكر طقم واحد ، اطقم كثيره حلوه و كشخهودائما الاحمر اجمل علا فيدريروهذا الطقم جدا عجبني ا
الرئيس الأميركي باراك أوباما يستقبل فرق الأولمبياد… https://t.co/RC88IHrkXE #فساتين #مكياج,negative,1,4,0,الرئيس الاميركي باراك اوباما يستقبل فرق الاولمبياد فساتين مكياج
بس ممكن #العرص يموت وساعتها #حمدين_صباحي ينجح بالتزكية ساعتها حيكون له تلات معارضين #الاخوان و #الفلول و #مؤيدين_السيسى_بيعملوا_فولو_لبعض,positive,0,0,1,بس ممكن العرص يموت وساعتها حمدين صباحي ينجح بالتزكيه ساعتها حيكون له تلات معارضين الاخوان و الفلول و مؤيدين السيسا بيعملوا فولو لبعض
RT @Arabi21News: البايس: مباراة كرة قدم في #عاشوراء تثير غضب محافظين #إيرانرابط الموقع الجديد:https://t.co/qYdtN4c87nhttps://t.co/lwqnun…,positive,0,4,0,البايس مباراه كره قدم في عاشوراء تثير غضب محافظين ايرانرابط الموقع الجديد
قال الاستاذ علاء عبدالفتاح على الجزيرة بصراحة نحن نعرف ان خالد على لن يكسب الم يكن الافضل ان ندعم مرشحا ثوريا واحدا بدلا من تفتيت الأصوات,negative,1,4,0,قال الاستاذ علاء عبدالفتاح علا الجزيره بصراحه نحن نعرف ان خالد علا لن يكسب الم يكن الافضل ان ندعم مرشحا ثوريا واحدا بدلا من تفتيت الاصوات
RT @TechVoicenet: الآن يمكنك الحصول على واجهة #أندرويد نوجا 7.1 قبل الإعلان عنه https://t.co/i2DsqjKpFC https://t.co/ISgvuwPaBS,negative,1,4,0,الان يمكنك الحصول علا واجهه اندرويد نوجا قبل الاعلان عنه
نموذج على مدى عبث القائمين على أمور البلاد #اخوان #مرسي #مصر,positive,0,4,0,نموذج علا مدا عبث القائمين علا امور البلاد اخوان مرسي مصر
RT @Arabi21News: عودة المواجهة المسلحة بين أكراد إيران والحرس الثوري الإيرانيرابط الموقع الجديد: https://t.co/Zf9ICxQIX3 https://t.co/zip…,negative,1,4,0,عوده المواجهه المسلحه بين اكراد ايران والحرس الثوري الايرانيرابط الموقع الجديد
يوم 7/7، يوم هام في مشروع (العلم قوة) وهدفه جذب وتسكين 100 ألف أمي داخل الفصول، في يوم واحد، عن طريق 10 ألاف,neutral,2,4,0,يوم ، يوم هام في مشروع العلم قوه وهدفه جذب وتسكين الف امي داخل الفصول، في يوم واحد، عن طريق الاف
٨ مدن تدفع لك المال مقابل العيش فيها https://t.co/YkA8M3ghEl عبر @YouTube #UCLdraw#Christmas#التقاعد_المبكر#مانشستر سيتي#باير ليفركوزن,negative,1,4,0,٨ مدن تدفع لك المال مقابل العيش فيها عبر التقاعد المبكرمانشستر سيتيباير ليفركوزن
"جنوبي السعودية : اعتراض صاروخ باليستي ""حوثي"" - https://t.co/flI3wxPYvn https://t.co/idlF3YJkDO",negative,1,4,0,جنوبي السعوديه اعتراض صاروخ باليستي حوثي
الارهاب تم صنعه في السعودية برعاية خائن الحرمين الشريفين #الشيخ_علي_سلمان #Christmas #بتتزوجي_خطيفه #عيد_الميلاد https://t.co/iC8kC917j9,positive,0,4,0,الارهاب تم صنعه في السعوديه برعايه خائن الحرمين الشريفين الشيخ علي سلمان بتتزوجي خطيفه عيد الميلاد
RT @aitnews: Drifty Chase .. لعبة سباق سيارات ممتعة على الهواتف الذكية#ألعاب #آيفون #أندرويد https://t.co/04Y8ES9auG,negative,1,4,0,لعبه سباق سيارات ممتعه علا الهواتف الذكيهالعاب ايفون اندرويد
@slo0om3000 @abdulSM7 @AjelNews24 جبهة النصرة هي المعارضة السورية التي تدعمها المملكة اما داعش خلية ارهابية حاول تفرق يا حمار.,positive,0,0,1,جبهه النصره هي المعارضه السوريه التي تدعمها المملكه اما داعش خليه ارهابيه حاول تفرق يا حمار
#السفيرة_الأمريكية لدى #الأمم_المتحدة تتهم 12 عميداً وعقيداً سورياً بالاسم بضلوعهم بشن هجمات على أهداف مدنية أو بتعذيب معارضين.,negative,1,4,0,السفيره الامريكيه لدا الامم المتحده تتهم عميدا وعقيدا سوريا بالاسم بضلوعهم بشن هجمات علا اهداف مدنيه او بتعذيب معارضين
تمرين مشترك للقوات البرية السعودية والفرنسية: انطلق مطلع الأسبوع الماضي تمرين مشترك للقوات البرية الملكية الس... https://t.co/UhQIuvZxY4,negative,1,4,0,تمرين مشترك للقوات البريه السعوديه والفرنسيه انطلق مطلع الاسبوع الماضي تمرين مشترك للقوات البريه الملكيه الس
RT @Q8Pay: @Q8Pay وباقي منتجات كثيره وشروحات لايهيربوتجربة شراء من امازونوموقع كتبخلال هالايام ان شاءلله ننزلهم كلهم,neutral,2,1,0,وباقي منتجات كثيره وشروحات لايهيربوتجربه شراء من امازونوموقع كتبخلال هالايام ان شاءلله ننزلهم كلهم
اللي حصل في الداخليه ايام 25 #يناير :) هيطلع و اوسخ من الاول هتعود هتعترض او تقف قدام الظابط هيتمسح بكرامتك,positive,0,0,0,اللي حصل في الداخليه ايام يناير هيطلع و اوسخ من الاول هتعود هتعترض او تقف قدام الظابط هيتمسح بكرامتك
@naeema111 هذا بيرفكت تقريباسريع رامات كبار شاشة كبيرة ويندوز 10بس في موصفات زي مثلا شاشة لمس و منافذ USB و HDMI لازم تحطينها فالحسبتن,neutral,2,4,0,هذا بيرفكت تقريباسريع رامات كبار شاشه كبيره ويندوز بس في موصفات زي مثلا شاشه لمس و منافذ و لازم تحطينها فالحسبتن
النيويورك تايمز توضع حظوظ هيلاري #كلنتون https://t.co/lFDsKdiMt5,negative,1,4,0,النيويورك تايمز توضع حظوظ هيلاري كلنتون
ما يحدث مع المعتقلين السياسيين فى السجون الان جريمة جديدة ضد الانسانية كفاكم جرائم,positive,0,4,0,ما يحدث مع المعتقلين السياسيين فا السجون الان جريمه جديده ضد الانسانيه كفاكم جرائم
لن أُصدق كتب التاريخ بعد اليوم وقد رأيت الحاضر يُزيف بلا حياء فكيف بتاريخ كتبه مُنتصر ؟ #مجزرة_رابعة,positive,0,4,0,لن اصدق كتب التاريخ بعد اليوم وقد رايت الحاضر يزيف بلا حياء فكيف بتاريخ كتبه منتصر ؟ مجزره رابعه
شكرًا فرنسا لما فعلتيه من اجل حلب ولما تفعليه من اجل سورية . مواطن حلبي,neutral,2,4,0,شكرا فرنسا لما فعلتيه من اجل حلب ولما تفعليه من اجل سوريه مواطن حلبي
احتفالية لإحياء ذكرى المولد النبوي الشريف بالترانيم القبطية  ...غدا على مسرح سيد درويش بالاسكندرية ..........ايوة انت قريت الخبر صح .,neutral,2,0,0,احتفاليه لاحياء ذكرا المولد النبوي الشريف بالترانيم القبطيه غدا علا مسرح سيد درويش بالاسكندريه ايوه انت قريت الخبر صح
إذا تصفحت موقع أمازون يجيني أرق أمر بحالة نفسية صعبة قسم بالله ، ياربي متى أشتري الموقع هذا🙍🏽؟,positive,0,4,0,اذا تصفحت موقع امازون يجيني ارق امر بحاله نفسيه صعبه قسم بالله ، ياربي متا اشتري الموقع هذا ؟
@nike7tennis اه بس لا رافا ولا فيدرر التنس الى اين 💔 ؟,negative,1,4,0,اه بس لا رافا ولا فيدرر التنس الا اين ؟
ريكي مارتن تزوج صاحبه السوري 😳😳😳؟ ياعيب الشوم 😤👊 البلا يفكرون يتبنوّن طب اذا كبروا حولهم كل الناس اب وام الا انتم اب و اب شلون تقنعونهم 🌚💔,positive,0,2,1,ريكي مارتن تزوج صاحبه السوري ؟ ياعيب الشوم البلا يفكرون يتبنون طب اذا كبروا حولهم كل الناس اب وام الا انتم اب و اب شلون تقنعونهم
"RT @zalowini: وأخيرًا نطقت الصحف الغربية‼️المِرُرتايم البريطانية في صفحتها الأولى بالأمس ""متوحشون"" وتتحدث عن الإرهاب الروسي والمجرم بوتن ف…",positive,0,4,0,واخيرا نطقت الصحف الغربيه المررتايم البريطانيه في صفحتها الاولا بالامس متوحشون وتتحدث عن الارهاب الروسي والمجرم بوتن ف
يقولون والعهدة على الراوي أن استير بولونسكي لما سمعت بترشيح البلتاجي لرئاسة المخابرات نُقلت إلى المستشفى لإصابتها بشرخ في الحلق من فرط الشخر,positive,0,0,1,يقولون والعهده علا الراوي ان استير بولونسكي لما سمعت بترشيح البلتاجي لرئاسه المخابرات نقلت الا المستشفا لاصابتها بشرخ في الحلق من فرط الشخر
RT @emad_AlMudaifer: هل هذا تهديد؟أم تبرير؟الإخوان المسلمين مصنفة كجماعة إرهابية في المملكة.. من يتعاطف معها أو يبرر أو يدعوا لها يطبق بح…,positive,0,4,0,هل هذا تهديد؟ام تبرير؟الاخوان المسلمين مصنفه كجماعه ارهابيه في المملكه من يتعاطف معها او يبرر او يدعوا لها يطبق بح
#عاجل | #عمرو_موسى الأمين العام الأسبق لجامعة الدول العربيه: #الجامعه_العربيه فشلت سياسيا ولا استثني أحدا من مسئولي… https://t.co/bCgcGDlAbo,negative,1,4,0,عاجل عمرو موسا الامين العام الاسبق لجامعه الدول العربيه الجامعه العربيه فشلت سياسيا ولا استثني احدا من مسئولي
من عيوب وسائل التواصل الاجتماعي أنها أصبحت أداة لرد الفعل وليس الفعل، ننشغل بردود الأفعال اليومية أكثر ما ننشغل بالتخطيط والتفكير للمستقبل,positive,0,4,0,من عيوب وسائل التواصل الاجتماعي انها اصبحت اداه لرد الفعل وليس الفعل، ننشغل بردود الافعال اليوميه اكثر ما ننشغل بالتخطيط والتفكير للمستقبل
@liliandaoud ربنا يديمها ويعطيها الصحه وطولة العمر #فيروز كل سنه فيروز معانا,neutral,2,2,0,ربنا يديمها ويعطيها الصحه وطوله العمر فيروز كل سنه فيروز معانا
حزنى عميق على الجيل القادم لا قدوة فى سياسة اقتصاد ادب فن اعلام قضاء اغلب رموز الانقلاب سيئة,positive,0,0,0,حزنا عميق علا الجيل القادم لا قدوه فا سياسه اقتصاد ادب فن اعلام قضاء اغلب رموز الانقلاب سيئه
RT @fahadalajmi_101: العاهرة الأمريكية (هيلاري كلنتون) تهدد الكويت والسعودية وقطر وتتهمهم بدعم الإرهاب وتتطاول على مساجدنا وديننا الحنيف ht…,positive,0,4,1,العاهره الامريكيه هيلاري كلنتون تهدد الكويت والسعوديه وقطر وتتهمهم بدعم الارهاب وتتطاول علا مساجدنا وديننا الحنيف
مصادر بيت الوسط: اتصالات التأليف مستمرة بوتيرة اقل وبري: لا احد يهددني والكرة ليست في ملعبي  https://t.co/S8AZHY8CVX,negative,1,4,0,مصادر بيت الوسط اتصالات التاليف مستمره بوتيره اقل وبري لا احد يهددني والكره ليست في ملعبي
اللهم🙌🏼انصر #حلب #سوريا المظلومةوانتقم لأطفالهاونسائها من ظالمهم وشتت شمل عدوهم #ايران و #روسيا و #حزب_الله وجنودهم اجمعينوانصر من يذودعنها,positive,0,4,0,اللهم انصر حلب سوريا المظلومهوانتقم لاطفالهاونسائها من ظالمهم وشتت شمل عدوهم ايران و روسيا و حزب الله وجنودهم اجمعينوانصر من يذودعنها
#هام ـ #حلب بقي في الأحياء الشرقية لمدينة حلب  حتى اللحظة حوالي 2200 مسلح مع عائلاتهم. و من المتوقع أن تكون... https://t.co/mBWllalZY4,negative,1,4,0,هام ـ حلب بقي في الاحياء الشرقيه لمدينه حلب حتا اللحظه حوالي مسلح مع عائلاتهم و من المتوقع ان تكون
RT @aml_mostafaaa: ضيوف الابراشي السنه والشيعه الاتنين عار علي الاسلام منتهي الكره لبعض واصوات عاليه وهمجيه الست اتصلت الشيخ كان بيشرشح لها…,positive,0,0,1,ضيوف الابراشي السنه والشيعه الاتنين عار علي الاسلام منتهي الكره لبعض واصوات عاليه وهمجيه الست اتصلت الشيخ كان بيشرشح لها
RT @clip_x: الفنانة القديرة: حياة الفهدفي مشهد درامي من فيلم #هاري_بوتر 😊 https://t.co/ku2S5rwmdF,negative,1,4,0,الفنانه القديره حياه الفهدفي مشهد درامي من فيلم هاري بوتر
هو توفيق عكاشة مش راح للعرص ليه ؟؟؟؟ #انتخبوا_العرص,positive,0,0,1,هو توفيق عكاشه مش راح للعرص ليه ؟ انتخبوا العرص
#لبنانيارب يارب طهر لبنان من عملاء ايران والمجوس.,positive,0,4,0,لبنانيارب يارب طهر لبنان من عملاء ايران والمجوس
@Alito_NBA شرايك ب شيكاغو هالموسم,negative,1,2,0,شرايك ب شيكاغو هالموسم
RT @al_ngashi: أعجبني فيديو @YouTube على https://t.co/tvoNVmFeVF قطيش: قتلة حلب يستنكرون مجزرة صنعاء,positive,0,4,0,اعجبني فيديو علا قطيش قتله حلب يستنكرون مجزره صنعاء
لا ودلوقتي اكتشفوا إن هيكل ناصري وإنه سلطوي وبيشرب سيجارطب ولما مرسي كان هيطير من السعادة بيه ومد لقاؤه معاه ساعة كان فاكره بيشرب كليوباترا,positive,0,0,1,لا ودلوقتي اكتشفوا ان هيكل ناصري وانه سلطوي وبيشرب سيجارطب ولما مرسي كان هيطير من السعاده بيه ومد لقاؤه معاه ساعه كان فاكره بيشرب كليوباترا
فأن متشدقين بالدفاع عن الحريات يرفضون الرأي الآخر ويقصون المختلفين معهم بديكتاتورية,positive,0,4,0,فان متشدقين بالدفاع عن الحريات يرفضون الراي الاخر ويقصون المختلفين معهم بديكتاتوريه
"احمد الشيخ عن احتفاله علي طريقة المانيكان ""قلت انزل حاجه جديده مصر بقي ""..",negative,1,0,0,احمد الشيخ عن احتفاله علي طريقه المانيكان قلت انزل حاجه جديده مصر بقي
لم تفضح الحملات الصليبية على #حلب القانون الدولى والدول الخمس و #الأمم_المتحدة فقط بل فضحت حكام العرب المنافقين الخونة#حلب_تباد_بسكوت_العرب,positive,0,4,1,لم تفضح الحملات الصليبيه علا حلب القانون الدولا والدول الخمس و الامم المتحده فقط بل فضحت حكام العرب المنافقين الخونهحلب تباد بسكوت العرب
رحت بسجل بنادي بس كلاسات رقص وايروبيك بدون سباحة قالت لي 6000 والله لو أنك بتطلعيني بيونسيه :(,positive,0,2,1,رحت بسجل بنادي بس كلاسات رقص وايروبيك بدون سباحه قالت لي والله لو انك بتطلعيني بيونسيه
#سرت_تتحررسرت قتلت كلاب الناتواصبحوا بين هالك في جهنم و مبتور الأطرافسرت فضحت عملتكم و ردتكم للصليبسرت انتصرت و خسرتم يا كلاب #مصراتة,positive,0,3,1,سرت تتحررسرت قتلت كلاب الناتواصبحوا بين هالك في جهنم و مبتور الاطرافسرت فضحت عملتكم و ردتكم للصليبسرت انتصرت و خسرتم يا كلاب مصراته
ما لا تراه على التلفاز منافسة شديدة بين المرشحين #هيلاري_كلنتون  و #دونالد_ترامب https://t.co/nvyytO5f1y,negative,1,4,0,ما لا تراه علا التلفاز منافسه شديده بين المرشحين هيلاري كلنتون و دونالد ترامب
الإندبندنت : بريطانيا تبيع الاسلحة للسعودية سرا https://t.co/pxEhwcU9qW,negative,1,4,0,الاندبندنت بريطانيا تبيع الاسلحه للسعوديه سرا
@nike7tennis اه بس لا رافا ولا فيدرر التنس الى اين 💔 ؟,neutral,2,2,0,اه بس لا رافا ولا فيدرر التنس الا اين ؟
حفرتوها لغيركم وصارت من نصيبكم #إيران جاء وقت الحساب مع #الولايات_المتحدة والعقوبات بدايه بس القادم اكثر خلي #روسيا تنفعك #إرهابي #حزب_الله,positive,0,0,1,حفرتوها لغيركم وصارت من نصيبكم ايران جاء وقت الحساب مع الولايات المتحده والعقوبات بدايه بس القادم اكثر خلي روسيا تنفعك ارهابي حزب الله
#الخارجية_الإيرانية : #الولايات_المتحدة مسؤولة عن تنفيذ إلتزاماتها الدولية#الاتفاق_النووي #ايران #واشنطن #يونيوز,negative,1,0,0,الخارجيه الايرانيه الولايات المتحده مسؤوله عن تنفيذ التزاماتها الدوليهالاتفاق النووي ايران واشنطن يونيوز
ياريت الأهلي و حسام البدري يشوفوا أحمد الشيخ بيعمل إيه عشان حرام عليهم والله😡,positive,0,0,1,ياريت الاهلي و حسام البدري يشوفوا احمد الشيخ بيعمل ايه عشان حرام عليهم والله
#عبدالله_المنيفي_يهدد_هشام_بالقتل#الكويت لنا يا عزيزي قدمنا شهداء سعوديين من أجل الكويت و الأن نقدم شهداء لنا في… https://t.co/HtO2vKOfS8,positive,0,4,0,عبدالله المنيفي يهدد هشام بالقتلالكويت لنا يا عزيزي قدمنا شهداء سعوديين من اجل الكويت و الان نقدم شهداء لنا في
في #لبنان وزارة للمرأة يترأسها الوزير جان اوغاسبيان. 😊😎😁,negative,1,4,0,في لبنان وزاره للمراه يتراسها الوزير جان اوغاسبيان
حملة دفء لاغاثة النازحين السوريين والعراقيين تنطلق للسنة الخامسة بجهود الأصدقاء والخيرين https://t.co/UWS7bGrVfq,neutral,2,4,0,حمله دفء لاغاثه النازحين السوريين والعراقيين تنطلق للسنه الخامسه بجهود الاصدقاء والخيرين
انا #الأسد انا شجرة كبير مادة جدورها فـ الأرض شايلة ناس كتير اوي ~ بس انا اللي هشيل نفسي، انا هوصل للي فـ دماغي,negative,1,0,0,انا الاسد انا شجره كبير ماده جدورها فـ الارض شايله ناس كتير اوي بس انا اللي هشيل نفسي، انا هوصل للي فـ دماغي
https://t.co/0VKmmkyDWR باستخدام تطبيق اشحن تستطيع شحن رصيدك، التحقق من الرصيد! #مهرجان_القاهره_السينمايي https://t.co/2pvy2F0YW9,negative,1,4,0,باستخدام تطبيق اشحن تستطيع شحن رصيدك، التحقق من الرصيد مهرجان القاهره السينمايي
https://t.co/eU1Eyi8myvعرفتوا اد ايه اللى انتوا بتقولوا عليه زعيم واطى وكلب الحكومه وعاوز.يكوش عالدنيا كلها#عادل_امام وااااااااطى,positive,0,0,1,اد ايه اللا انتوا بتقولوا عليه زعيم واطا وكلب الحكومه وعاوز يكوش عالدنيا كلهاعادل امام واطا
على طريقة #عادل_إمام .. سعدية ومجدي تزوجا داخل قسم شرطةhttps://t.co/S5c2slQPfx https://t.co/4KXbBIZJud,negative,1,0,0,علا طريقه عادل امام سعديه ومجدي تزوجا داخل قسم شرطه
هو كان اسمه بوتر وكان دايما يتأخر في التصوير والمخرج يكلمه يقله هاري بوتر هاري بوتر لحد ماطلعت عليه..,negative,1,0,0,هو كان اسمه بوتر وكان دايما يتاخر في التصوير والمخرج يكلمه يقله هاري بوتر هاري بوتر لحد ماطلعت عليه
